symbol,previous_aggregate_trade_id,next_aggregate_trade_id,aggregate_trade_id_delta,previous_first_trade_id,previous_last_trade_id,next_first_trade_id,next_last_trade_id,event_time_previous,event_time_next,received_at_previous,received_at_next,raw_id_gap_size,classification
"ETHUSDT","3065571471","3065571472","1","8644026716","8644026717","8644026719","8644026720","1787880501023","1787880502054","1787880501365","1787880502477","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065571498","3065571499","1","8644026785","8644026816","8644026819","8644026819","1787880505971","1787880506372","1787880506228","1787880506636","2","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065571675","3065571676","1","8644027480","8644027494","8644027496","8644027496","1787880522076","1787880522849","1787880522434","1787880522965","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065571727","3065571728","1","8644027728","8644027728","8644027730","8644027731","1787880526963","1787880527550","1787880527371","1787880527864","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065571768","3065571769","1","8644027871","8644027871","8644027873","8644027873","1787880531372","1787880531593","1787880531794","1787880531977","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065571820","3065571821","1","8644028037","8644028037","8644028039","8644028040","1787880534742","1787880535016","1787880535285","1787880535449","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065571821","3065571822","1","8644028039","8644028040","8644028042","8644028042","1787880535016","1787880535364","1787880535449","1787880535620","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065571958","3065571959","1","8644028644","8644028644","8644028646","8644028646","1787880541376","1787880541404","1787880541575","1787880541594","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572002","3065572003","1","8644028820","8644028830","8644028832","8644028849","1787880541870","1787880542328","1787880542311","1787880542605","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572065","3065572066","1","8644029062","8644029062","8644029064","8644029064","1787880545400","1787880546468","1787880545659","1787880546740","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572165","3065572166","1","8644029512","8644029512","8644029514","8644029515","1787880553027","1787880553264","1787880553277","1787880553547","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572381","3065572382","1","8644030421","8644030424","8644030426","8644030426","1787880564235","1787880564689","1787880564489","1787880564938","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572394","3065572395","1","8644030453","8644030468","8644030470","8644030471","1787880566374","1787880566511","1787880567972","1787880568006","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572459","3065572460","1","8644030736","8644030736","8644030738","8644030769","1787880571027","1787880571620","1787880571405","1787880571721","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572598","3065572599","1","8644031427","8644031427","8644031429","8644031429","1787880572003","1787880572480","1787880572254","1787880572627","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572616","3065572617","1","8644031504","8644031507","8644031509","8644031509","1787880573282","1787880573821","1787880573535","1787880574052","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572635","3065572636","1","8644031577","8644031577","8644031579","8644031588","1787880573860","1787880574125","1787880574181","1787880574253","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572756","3065572757","1","8644032085","8644032085","8644032087","8644032087","1787880581362","1787880581502","1787880581600","1787880581753","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572830","3065572831","1","8644032392","8644032394","8644032396","8644032397","1787880588083","1787880588227","1787880588432","1787880588482","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572905","3065572906","1","8644032678","8644032678","8644032680","8644032680","1787880597933","1787880598090","1787880598215","1787880598361","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572921","3065572922","1","8644032739","8644032743","8644032745","8644032745","1787880598997","1787880599146","1787880599292","1787880599394","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065572950","3065572951","1","8644032832","8644032832","8644032834","8644032834","1787880601503","1787880601891","1787880601805","1787880602141","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065573142","3065573143","1","8644033552","8644033554","8644033556","8644033561","1787880606139","1787880606345","1787880606390","1787880606556","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065573229","3065573230","1","8644033860","8644033860","8644033862","8644033862","1787880610171","1787880610395","1787880610421","1787880610581","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065573273","3065573274","1","8644034043","8644034043","8644034045","8644034046","1787880612206","1787880612290","1787880612569","1787880612604","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065573450","3065573451","1","8644034757","8644034761","8644034763","8644034763","1787880616346","1787880616713","1787880616595","1787880616839","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065573452","3065573453","1","8644034764","8644034764","8644034766","8644034766","1787880616737","1787880617217","1787880617190","1787880617477","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065573550","3065573551","1","8644035159","8644035168","8644035170","8644035171","1787880625540","1787880625755","1787880625870","1787880626015","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065573606","3065573607","1","8644035384","8644035417","8644035419","8644035420","1787880630080","1787880630268","1787880630592","1787880630658","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065573823","3065573824","1","8644036161","8644036161","8644036163","8644036163","1787880642142","1787880642661","1787880642395","1787880642920","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065573885","3065573886","1","8644036424","8644036425","8644036427","8644036435","1787880644407","1787880644536","1787880644669","1787880644672","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065573914","3065573915","1","8644036526","8644036527","8644036529","8644036529","1787880647740","1787880648074","1787880647997","1787880648477","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574106","3065574107","1","8644037318","8644037322","8644037324","8644037324","1787880656474","1787880657357","1787880656732","1787880657501","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574166","3065574167","1","8644037516","8644037517","8644037519","8644037519","1787880660888","1787880661135","1787880661149","1787880661265","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574498","3065574499","1","8644038952","8644038952","8644038954","8644038956","1787880671318","1787880671454","1787880671631","1787880671707","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574517","3065574518","1","8644039030","8644039034","8644039036","8644039037","1787880672223","1787880672250","1787880672351","1787880672514","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574580","3065574581","1","8644039397","8644039400","8644039402","8644039402","1787880674456","1787880674591","1787880674704","1787880674842","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574598","3065574599","1","8644039475","8644039480","8644039482","8644039482","1787880678261","1787880678393","1787880678526","1787880678526","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574601","3065574602","1","8644039526","8644039529","8644039531","8644039534","1787880678403","1787880678566","1787880678793","1787880678801","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574667","3065574668","1","8644039892","8644039892","8644039894","8644039896","1787880681566","1787880681895","1787880681829","1787880682317","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574761","3065574762","1","8644040262","8644040271","8644040273","8644040278","1787880685651","1787880685978","1787880685928","1787880686215","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574788","3065574789","1","8644040394","8644040397","8644040399","8644040406","1787880687376","1787880687779","1787880687654","1787880688094","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574801","3065574802","1","8644040442","8644040442","8644040444","8644040444","1787880691540","1787880691744","1787880691801","1787880692001","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574927","3065574928","1","8644040920","8644040920","8644040922","8644040923","1787880698386","1787880698659","1787880698647","1787880698922","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574946","3065574947","1","8644040995","8644040995","8644040997","8644040997","1787880701815","1787880702569","1787880702101","1787880702831","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574947","3065574948","1","8644040997","8644040997","8644040999","8644040999","1787880702569","1787880703164","1787880702831","1787880703405","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065574991","3065574992","1","8644041160","8644041163","8644041165","8644041165","1787880705688","1787880706291","1787880705961","1787880706643","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065575084","3065575085","1","8644041495","8644041495","8644041497","8644041497","1787880717233","1787880717473","1787880717507","1787880717736","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065575138","3065575139","1","8644041676","8644041678","8644041680","8644041681","1787880720080","1787880720320","1787880720563","1787880720584","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065575139","3065575140","1","8644041680","8644041681","8644041683","8644041684","1787880720320","1787880721048","1787880720584","1787880721361","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065575320","3065575321","1","8644042427","8644042427","8644042429","8644042429","1787880732138","1787880732316","1787880732400","1787880732520","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065575337","3065575338","1","8644042455","8644042455","8644042457","8644042457","1787880736610","1787880737035","1787880737018","1787880737329","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065575585","3065575586","1","8644043660","8644043677","8644043679","8644043681","1787880748684","1787880748921","1787880749065","1787880749174","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065575654","3065575655","1","8644043936","8644043936","8644043938","8644043939","1787880753074","1787880753294","1787880753348","1787880753448","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065575695","3065575696","1","8644044115","8644044116","8644044118","8644044131","1787880754692","1787880754871","1787880755202","1787880755215","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065575751","3065575752","1","8644044391","8644044392","8644044394","8644044398","1787880758923","1787880759046","1787880759161","1787880759183","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065575773","3065575774","1","8644044449","8644044449","8644044451","8644044452","1787880762183","1787880762367","1787880762475","1787880762537","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065575838","3065575839","1","8644044811","8644044811","8644044813","8644044813","1787880763411","1787880763526","1787880763657","1787880763673","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065576303","3065576304","1","8644046934","8644046938","8644046941","8644046941","1787880767821","1787880768211","1787880768418","1787880768566","2","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065576327","3065576328","1","8644047040","8644047040","8644047042","8644047042","1787880768433","1787880768542","1787880768688","1787880768800","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065576329","3065576330","1","8644047043","8644047054","8644047056","8644047079","1787880768662","1787880769058","1787880768936","1787880769505","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065576549","3065576550","1","8644048205","8644048205","8644048207","8644048227","1787880779881","1787880780189","1787880780143","1787880780466","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065576608","3065576609","1","8644048419","8644048419","8644048421","8644048423","1787880782136","1787880782412","1787880782405","1787880782592","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065576613","3065576614","1","8644048470","8644048471","8644048473","8644048473","1787880783276","1787880783503","1787880783538","1787880783819","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065576720","3065576721","1","8644048958","8644048958","8644048960","8644048967","1787880788936","1787880789073","1787880789231","1787880789278","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065577027","3065577028","1","8644050792","8644050794","8644050796","8644050796","1787880789435","1787880789582","1787880789701","1787880789852","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065577063","3065577064","1","8644050915","8644050915","8644050917","8644050921","1787880790547","1787880790747","1787880790829","1787880790980","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065577076","3065577077","1","8644050998","8644050998","8644051000","8644051000","1787880791729","1787880791752","1787880791863","1787880792015","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065577083","3065577084","1","8644051023","8644051023","8644051025","8644051037","1787880792613","1787880792874","1787880792897","1787880793026","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065577145","3065577146","1","8644051302","8644051303","8644051305","8644051305","1787880793833","1787880793977","1787880794092","1787880794134","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065577146","3065577147","1","8644051305","8644051305","8644051307","8644051307","1787880793977","1787880794024","1787880794134","1787880794195","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065577200","3065577201","1","8644051560","8644051561","8644051563","8644051563","1787880794949","1787880795066","1787880795452","1787880795452","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065578652","3065578653","1","8644056938","8644056938","8644056940","8644056944","1787880797210","1787880797218","1787880799266","1787880799268","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065579503","3065579504","1","8644059904","8644059923","8644059925","8644059925","1787880799371","1787880799405","1787880801551","1787880801573","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065579841","3065579842","1","8644061130","8644061139","8644061141","8644061141","1787880800428","1787880800548","1787880802732","1787880802733","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065579929","3065579930","1","8644061502","8644061502","8644061505","8644061505","1787880801427","1787880801590","1787880803239","1787880803282","2","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065580009","3065580010","1","8644061812","8644061813","8644061815","8644061821","1787880802679","1787880802683","1787880804421","1787880804426","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065580115","3065580116","1","8644062211","8644062218","8644062220","8644062220","1787880803367","1787880803502","1787880805151","1787880805174","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065580139","3065580140","1","8644062282","8644062287","8644062289","8644062291","1787880803726","1787880803892","1787880805379","1787880805379","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065580347","3065580348","1","8644063168","8644063168","8644063170","8644063170","1787880805956","1787880805978","1787880806790","1787880806827","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065580400","3065580401","1","8644063335","8644063336","8644063338","8644063338","1787880806815","1787880807129","1787880807908","1787880807908","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065580434","3065580435","1","8644063480","8644063480","8644063482","8644063483","1787880808151","1787880808199","1787880808435","1787880808435","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065580435","3065580436","1","8644063482","8644063483","8644063485","8644063485","1787880808199","1787880808255","1787880808435","1787880808435","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065580483","3065580484","1","8644063727","8644063730","8644063732","8644063733","1787880809299","1787880809305","1787880809449","1787880809463","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065580551","3065580552","1","8644063984","8644063987","8644063989","8644063999","1787880810370","1787880810502","1787880810657","1787880810753","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065580648","3065580649","1","8644064358","8644064359","8644064361","8644064361","1787880811333","1787880811536","1787880811661","1787880811661","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065580736","3065580737","1","8644064713","8644064714","8644064716","8644064716","1787880812711","1787880812811","1787880812923","1787880812961","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065581005","3065581006","1","8644065805","8644065808","8644065810","8644065818","1787880817163","1787880817275","1787880817515","1787880817556","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065581073","3065581074","1","8644066076","8644066092","8644066094","8644066096","1787880818670","1787880818829","1787880818951","1787880819067","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065581388","3065581389","1","8644067309","8644067311","8644067313","8644067320","1787880823953","1787880824076","1787880824190","1787880824216","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065581389","3065581390","1","8644067313","8644067320","8644067322","8644067322","1787880824076","1787880824107","1787880824216","1787880824256","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065581411","3065581412","1","8644067408","8644067421","8644067423","8644067438","1787880826224","1787880826554","1787880826489","1787880826753","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065581457","3065581458","1","8644067612","8644067615","8644067617","8644067642","1787880830712","1787880830828","1787880830938","1787880831065","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065581912","3065581913","1","8644069493","8644069496","8644069498","8644069503","1787880835813","1787880835928","1787880836038","1787880836039","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065582026","3065582027","1","8644070096","8644070102","8644070104","8644070108","1787880836989","1787880837006","1787880837738","1787880837761","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065582207","3065582208","1","8644070907","8644070907","8644070909","8644070909","1787880838940","1787880838969","1787880839514","1787880839559","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065582311","3065582312","1","8644071333","8644071352","8644071354","8644071355","1787880840567","1787880840967","1787880840971","1787880841299","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065582335","3065582336","1","8644071426","8644071433","8644071435","8644071436","1787880841868","1787880841985","1787880842198","1787880842278","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065582429","3065582430","1","8644071808","8644071808","8644071810","8644071812","1787880846158","1787880846259","1787880846435","1787880846583","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065582503","3065582504","1","8644072134","8644072135","8644072137","8644072151","1787880847601","1787880847865","1787880847863","1787880848007","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065582613","3065582614","1","8644072568","8644072570","8644072572","8644072582","1787880850767","1787880851050","1787880851115","1787880851340","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065582734","3065582735","1","8644073071","8644073078","8644073080","8644073080","1787880855507","1787880855778","1787880856058","1787880856157","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065582762","3065582763","1","8644073165","8644073166","8644073168","8644073168","1787880857860","1787880858056","1787880858331","1787880858386","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065582856","3065582857","1","8644073619","8644073621","8644073623","8644073623","1787880859423","1787880859698","1787880859796","1787880859999","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583055","3065583056","1","8644074509","8644074511","8644074513","8644074513","1787880864614","1787880864869","1787880866210","1787880866256","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583300","3065583301","1","8644075563","8644075563","8644075565","8644075565","1787880873276","1787880873555","1787880873638","1787880873749","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583399","3065583400","1","8644075972","8644075972","8644075975","8644075991","1787880876485","1787880876734","1787880876759","1787880876953","2","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583521","3065583522","1","8644076511","8644076511","8644076513","8644076526","1787880880928","1787880881007","1787880881728","1787880881728","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583672","3065583673","1","8644077342","8644077345","8644077347","8644077347","1787880884175","1787880884325","1787880884999","1787880884999","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583695","3065583696","1","8644077398","8644077398","8644077400","8644077400","1787880885348","1787880885503","1787880885729","1787880885914","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583739","3065583740","1","8644077546","8644077548","8644077550","8644077551","1787880886176","1787880886485","1787880886601","1787880886719","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583740","3065583741","1","8644077550","8644077551","8644077553","8644077553","1787880886485","1787880886606","1787880886719","1787880886846","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583779","3065583780","1","8644077720","8644077723","8644077725","8644077725","1787880887557","1787880887653","1787880887837","1787880887942","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583819","3065583820","1","8644077891","8644077894","8644077896","8644077896","1787880888634","1787880888695","1787880889099","1787880889099","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583878","3065583879","1","8644078104","8644078106","8644078108","8644078108","1787880890683","1787880890856","1787880891086","1787880891210","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583887","3065583888","1","8644078135","8644078135","8644078137","8644078137","1787880891861","1787880891935","1787880892093","1787880892302","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065583996","3065583997","1","8644078470","8644078470","8644078472","8644078473","1787880895001","1787880895150","1787880896020","1787880896020","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065584003","3065584004","1","8644078480","8644078481","8644078483","8644078484","1787880895607","1787880895773","1787880896021","1787880896034","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065584284","3065584285","1","8644079534","8644079534","8644079536","8644079538","1787880904631","1787880904750","1787880905144","1787880905227","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065584324","3065584325","1","8644079694","8644079695","8644079697","8644079714","1787880906151","1787880906469","1787880906497","1787880906749","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065584483","3065584484","1","8644080349","8644080351","8644080353","8644080364","1787880911915","1787880912123","1787880913315","1787880913425","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
"ETHUSDT","3065584601","3065584602","1","8644080932","8644080932","8644080934","8644080934","1787880917166","1787880917300","1787880917461","1787880917604","1","AGG_ID_CONTINUOUS_RAW_ID_GAP"
